ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
2708,20000,1,3,2,26,0,1,-1,0,-1,-1,32059,21838,43214,12235,9934,16567,38597,10154,7717,40187,38795,33085,0
2709,200000,2,4,1,31,3,2,0,0,0,-1,57102,59091,11755,7369,51975,69135,26706,7743,20775,10383,49259,23463,0
2710,50000,2,4,3,21,-1,-1,-1,0,-1,2,59161,19343,32293,29204,11977,62409,6605,34075,46800,48850,25198,17356,0
2711,20000,2,4,2,28,-1,0,0,0,-1,0,59963,8988,77939,801,66683,78563,24611,15042,25830,19251,49921,5607,0
2712,150000,2,3,3,74,-1,-1,0,-1,0,-1,14010,2308,9182,56400,40335,30423,49233,19630,28030,9044,31201,36389,0
2713,20000,2,3,3,54,-1,3,3,0,-1,-1,45970,22847,54977,57692,48353,34710,29640,27578,38305,18760,3410,27165,1
2714,50000,1,3,2,60,-1,3,-1,0,0,0,73211,52622,38916,37372,43265,32052,11549,32675,7014,17306,8514,43457,0
2715,100000,1,3,1,72,0,1,1,-1,-1,0,7828,39728,78593,61771,77852,57569,30222,45127,7778,35657,12087,35043,0
2716,150000,2,3,2,29,0,0,-1,-1,-1,-1,58113,68822,53761,18270,64703,47428,4064,35714,32427,6957,16836,31560,0
2717,20000,1,3,2,56,-1,0,0,0,1,0,32778,46443,31705,70581,44859,10099,6255,9924,42901,36769,13265,15547,0
2718,30000,1,4,1,69,-1,0,-1,-1,0,-1,36593,4530,77733,77215,52002,29294,43116,6485,39444,1906,29231,30039,0
2719,30000,1,2,3,59,1,-1,0,1,1,2,47491,73513,35876,3558,367,64702,2066,25276,37294,39483,30173,13633,0
2720,20000,1,2,1,62,0,0,0,1,-1,-1,31790,22526,30535,32995,8891,11373,36867,1017,18061,46105,6235,5483,0
2721,100000,2,3,1,57,0,-1,3,-1,-1,2,49416,25196,23625,12276,33298,54608,48393,8116,43503,37102,14010,42915,0
2722,80000,1,2,2,62,0,3,2,0,-1,0,18151,68956,36346,14306,54538,7498,5766,23545,1307,46991,7569,37955,0
2723,50000,2,2,1,64,2,0,0,3,1,2,75945,20228,6242,31333,13041,24426,2177,48059,13245,42020,17375,36321,0
2724,30000,2,4,1,41,0,2,-1,1,0,0,76969,8648,33815,42876,8463,16729,6273,39996,39185,45279,28076,8783,0
2725,80000,1,3,1,40,2,1,0,-1,3,1,1152,64112,39262,17647,9759,51932,38283,1290,46048,39135,25660,33184,0
2726,20000,2,3,3,58,0,-1,1,-1,1,-1,30680,30500,5379,45433,48308,7370,42613,21417,11419,29888,22533,24800,1
2727,200000,1,2,3,21,-1,-1,-1,-1,-1,-1,20591,32052,1891,56626,42343,65589,18774,46133,38817,31712,44361,24715,0
2728,80000,1,3,2,55,-1,3,0,0,2,-1,7885,67160,3955,76673,50439,49091,19927,40590,20046,47125,14593,47522,0
2729,150000,1,3,2,48,0,1,-1,-1,-1,-1,46177,11985,4741,11494,42098,21359,43127,38075,15566,44725,30321,46539,0
2730,10000,2,3,3,27,0,-1,-1,0,0,2,56125,29909,1562,40813,67359,30885,19890,26577,1811,20878,37213,11053,0
2731,30000,2,3,1,63,0,-1,-1,1,0,-1,4577,43816,25869,14499,19843,8578,9944,24789,26404,11061,9791,5595,1
2732,20000,2,2,2,64,-1,0,3,1,-1,3,64623,27597,64107,18371,40140,37208,9146,22504,13019,40489,17806,17903,0
2733,200000,1,1,2,29,0,-1,-1,-1,-1,0,48144,57865,37653,26631,26967,41090,22806,12800,22947,11253,15859,27812,0
2734,50000,1,2,1,21,1,-1,-1,-1,0,1,33125,6236,67970,24153,71089,68112,45988,48616,31472,31526,42769,6678,0
2735,200000,1,4,1,56,0,1,3,1,0,-1,1186,16709,16511,40526,68869,37934,3522,35563,5068,19207,1313,30759,0
2736,100000,2,1,1,54,0,0,0,-1,-1,-1,44133,14982,71624,63143,64852,56355,47957,29299,14770,45992,36185,100,0
2737,150000,1,1,1,54,3,0,1,1,0,-1,5230,22788,20815,15195,6302,23039,18221,2296,44614,11657,38142,48832,0
2738,20000,1,1,1,37,0,2,-1,-1,-1,0,2465,44194,49129,13133,55211,11469,22934,2480,6228,23912,8668,5962,0
2739,50000,2,2,3,73,-1,0,0,2,0,3,57715,75702,58032,7948,25280,17340,2574,42294,11665,15453,48904,11937,0
2740,100000,2,4,1,52,1,2,-1,0,0,-1,57725,19974,47896,28409,2177,53296,2187,10449,47679,23659,43541,36457,0
2741,100000,2,2,2,22,-1,-1,0,-1,2,1,39154,70332,12058,67567,25156,58911,12580,13793,4041,35281,20516,38958,0
2742,20000,1,4,3,56,1,-1,0,0,3,-1,25264,67769,41690,53237,20003,51568,6836,15964,23229,8447,17521,20743,0
2743,150000,1,2,2,45,-1,-1,0,2,2,3,6340,40752,50561,14139,60880,19443,2828,49598,21350,29323,11978,23436,0
2744,80000,1,2,1,63,-1,-1,0,-1,-1,2,19213,17910,41493,78615,36875,8708,31307,42490,23490,39102,27095,21387,1
2745,80000,2,2,2,71,-1,3,1,-1,0,-1,58633,63539,78401,36349,22613,31125,10756,9750,25541,10305,4828,26147,0
2746,100000,2,1,1,46,-1,3,0,0,0,1,70045,24874,65839,12135,33772,65211,15999,8463,5733,32680,23436,49785,0
2747,80000,2,2,2,65,-1,1,0,1,1,1,34752,20276,34996,69018,72408,24536,14738,11788,9690,40968,44771,44307,0
2748,10000,2,4,2,74,-1,0,-1,-1,-1,1,3675,31344,39861,49263,75876,79383,27748,29516,5085,24238,17935,22001,0
2749,100000,1,4,1,46,1,1,2,-1,0,-1,61587,42218,57894,2790,18461,46380,48497,29872,45550,47381,40232,18297,1
2750,100000,1,4,2,41,1,0,-1,-1,0,1,44695,66125,62711,10454,17864,49527,34104,23690,24349,14836,11321,13820,0
2751,50000,1,1,3,38,1,-1,0,-1,-1,-1,49178,36474,932,47384,23472,46900,32495,23042,43662,32712,19726,15002,0
2752,80000,1,2,2,49,1,0,-1,-1,0,0,4513,47885,53634,75081,77266,49011,29806,27561,1,1273,22537,44877,0
2753,150000,1,2,3,71,0,0,2,0,-1,-1,2409,11468,53434,1293,53550,46370,28896,10127,24329,20359,11079,19641,0
2754,100000,1,3,3,44,2,-1,2,0,-1,0,56726,32656,21231,48872,52921,46523,43077,27807,36282,32007,19705,11608,0
2755,200000,1,1,2,67,0,-1,-1,1,-1,2,35351,59502,7694,39679,71385,58865,11506,45759,47069,8279,18559,5758,0
2756,150000,1,4,3,48,0,-1,1,0,-1,-1,36862,50982,78252,1345,54361,55100,38189,18674,42643,21390,670,21038,0
2757,10000,2,4,3,32,1,0,-1,-1,-1,2,73946,16789,49704,60541,64486,13010,48462,16286,49679,43967,37425,46172,0
2758,50000,2,2,2,31,-1,-1,-1,1,0,0,69707,37112,4802,34978,57937,10376,14753,14288,44003,14442,37475,38755,0
2759,20000,1,4,1,47,1,1,1,0,2,-1,46560,12842,47969,15016,73023,66127,12837,16284,16357,10162,156,8192,0
2760,150000,2,2,1,43,0,0,-1,2,0,-1,46433,19938,16524,28830,25296,52560,16863,29597,25603,26898,29026,28012,0
2761,100000,1,2,3,53,-1,-1,-1,0,-1,0,22763,75999,19032,58026,18969,63720,44737,28438,15639,18400,42829,16536,0
2762,10000,1,3,3,36,-1,1,0,-1,-1,-1,53002,74371,31501,6164,10337,47263,35069,2270,29751,23959,26870,43692,0
2763,30000,2,1,1,48,-1,0,1,0,0,2,48764,26094,61692,43674,26797,23974,18439,5395,33495,20196,32345,17243,0
2764,10000,1,2,3,48,2,-1,-1,-1,2,-1,79387,22496,61164,14315,69109,70334,25903,49427,29189,33585,4596,47887,0
2765,10000,1,2,1,65,3,2,-1,3,-1,0,27594,20970,33666,58925,79752,26915,45210,29376,49160,24340,47322,47570,0
2766,50000,1,2,2,58,-1,-1,-1,1,0,0,51421,47672,39810,48925,78771,3827,9765,26895,24321,32754,11250,37094,0
2767,20000,1,3,3,26,-1,2,-1,1,0,-1,23445,43681,73197,5674,53972,61739,42188,5656,35561,41294,36965,17544,0
2768,30000,1,2,2,62,-1,0,-1,0,2,2,31879,63773,61969,53436,1018,7045,23935,3935,35787,43044,32801,7756,0
2769,80000,1,1,1,49,1,-1,2,-1,0,-1,8686,26790,9695,61964,13759,58349,34404,44212,29394,41683,12050,25084,0
2770,80000,1,1,1,54,-1,0,-1,0,1,1,61205,57766,6955,17151,12493,5970,6329,11502,48399,49518,20543,33432,0
2771,150000,2,4,2,23,2,-1,0,0,-1,-1,22176,32071,57692,56758,70716,5271,38040,24904,41951,25995,27705,13019,0
2772,10000,2,1,3,26,0,-1,2,-1,-1,-1,63684,4732,13670,47648,14131,66082,33472,18335,46840,4895,26438,35686,1
2773,200000,1,4,2,68,2,-1,0,0,0,2,36467,32354,18724,4740,5860,76205,45640,29581,33673,8758,40566,46677,0
2774,50000,2,1,2,58,0,-1,-1,1,0,0,36189,75531,67682,41016,24532,1705,47274,47465,47407,4874,6654,13638,0
2775,200000,1,4,3,33,0,1,0,-1,2,0,35394,18844,71962,70494,22638,57967,33069,21123,1410,26722,30566,29542,0
2776,50000,1,2,1,56,0,1,2,-1,0,-1,2554,3840,62759,22447,75362,70865,2771,13587,36244,48736,1347,43572,1
2777,80000,1,3,2,35,1,2,-1,2,-1,-1,9984,13274,68023,62951,17564,21654,21660,46062,32043,45180,20155,44662,0
2778,150000,1,3,2,26,1,-1,-1,-1,0,1,34709,39334,47237,740,14312,18519,7997,39522,18020,6951,34078,11231,0
2779,150000,2,3,1,53,0,0,-1,-1,1,0,55389,73477,35772,13471,34801,76370,25153,10772,13407,28146,5501,27846,1
2780,150000,2,2,2,61,0,-1,0,0,1,-1,77876,31712,20122,52111,47457,28751,46648,37933,41725,33730,6944,103,0
2781,30000,2,3,1,32,2,0,-1,0,2,-1,66729,35243,39657,18435,78968,56132,835,13937,35690,20105,30930,22137,0
2782,20000,2,1,3,63,2,2,1,3,-1,2,9247,79984,32765,7340,43594,16621,45883,22649,13808,16308,37789,45977,1
2783,30000,1,4,1,33,0,-1,0,-1,0,2,18405,27744,19842,50440,38891,66167,48219,41570,16458,10824,21211,41988,0
2784,100000,2,2,1,53,-1,3,0,2,-1,-1,46058,53203,48422,40284,8736,38551,16206,17139,24053,13328,47076,44095,0
2785,100000,1,3,2,71,-1,1,1,-1,-1,1,44149,10244,75170,35298,79868,38780,25427,20437,24043,36744,39548,22046,0
2786,200000,1,1,1,48,2,1,-1,0,-1,-1,7073,31790,17601,30642,14851,43250,3703,1073,2807,11787,11841,24187,0
2787,20000,2,1,1,73,-1,0,1,-1,1,1,6026,25888,72937,78234,61555,19066,42837,29215,31412,34730,1631,32099,0
2788,80000,1,2,2,56,-1,1,0,0,2,-1,2285,25257,11408,18091,11608,44508,16115,22147,22220,5807,10449,18437,1
2789,20000,2,2,1,25,-1,3,0,2,-1,1,50823,20374,33928,27758,3635,8036,38530,6820,48778,24219,27213,42106,1
2790,50000,2,3,2,45,0,1,-1,-1,1,0,74190,4677,57867,8431,54397,47807,28500,25854,30881,20543,4429,22751,0
2791,100000,2,4,3,37,0,-1,0,-1,-1,-1,74093,1329,2882,17343,58934,8964,23042,20073,21154,34659,8916,37177,0
2792,10000,2,3,1,57,-1,0,0,0,0,0,1213,38629,23039,55825,22741,22054,28605,29328,33352,38675,34009,26261,0
2793,10000,2,3,3,39,-1,-1,0,0,1,-1,57200,39939,14036,60234,47079,64075,43835,7816,10776,44609,8841,19798,1
2794,80000,1,2,1,55,1,3,-1,-1,0,-1,35228,68174,5560,3802,73853,70633,15753,4532,23931,5031,14969,15003,1
2795,50000,2,3,1,63,2,2,-1,2,-1,0,47048,38036,23445,36828,27630,51635,9685,36287,8549,37359,21600,305,0
2796,200000,2,3,3,54,-1,0,0,0,2,3,69907,6415,28091,62538,51628,19663,13994,30363,8617,35538,5348,14746,0
2797,30000,1,4,3,74,-1,1,0,-1,0,2,33068,73029,28190,72513,66203,15744,21730,3541,22270,37610,21912,48198,0
2798,50000,2,1,2,66,0,2,0,3,2,1,6524,23175,49651,26290,73020,73924,34109,22729,41333,32525,2597,27617,0
2799,10000,2,1,2,26,1,-1,0,-1,1,2,50793,21984,66274,12130,66258,47878,48437,31986,48370,35137,894,6169,1
2800,10000,1,4,3,39,1,0,-1,1,2,0,28223,43836,61000,2702,5886,57384,3027,23659,5333,43509,7914,49133,0
2801,200000,1,1,1,21,1,0,-1,-1,-1,-1,54858,70530,71360,36189,75480,51101,11137,49019,25979,206,37287,36086,0
2802,100000,2,3,2,27,2,1,0,-1,3,2,8417,29613,33494,70089,28012,15753,43491,31929,47632,48048,12762,37181,0
2803,50000,1,4,1,54,-1,-1,0,0,2,-1,1884,77245,65795,53850,66670,18120,14601,17555,29429,26409,27197,32795,0
2804,50000,2,4,2,39,-1,1,0,0,-1,3,48152,67606,16649,5125,223,26051,26772,34753,17264,41952,22574,30758,0
2805,10000,1,2,2,53,0,0,2,0,2,0,2551,38140,66330,42926,7888,50114,21878,43397,4360,37699,50,36142,0
2806,30000,2,1,2,46,1,-1,1,-1,1,0,17098,63111,16494,27651,77475,6102,5222,27831,32240,33169,9224,29427,1
2807,80000,2,2,3,61,0,-1,-1,-1,1,-1,39425,3987,76033,6346,74168,39682,13796,8502,43301,49921,42492,32005,0
2808,150000,2,3,1,73,3,-1,0,0,-1,-1,41512,29749,68231,18708,22753,22245,38509,22243,4213,38914,47065,46321,0
2809,80000,1,4,3,69,1,-1,0,2,-1,0,76615,58259,67854,54358,61420,32875,46546,36264,15288,23500,11880,30711,0
2810,50000,2,3,2,62,1,0,-1,0,0,-1,51329,5377,3132,70880,47614,40604,33899,49282,28536,24780,30011,27343,0
2811,80000,1,1,3,47,-1,0,3,-1,-1,-1,29285,24334,38022,55628,39516,36089,31359,28774,1425,39918,13331,8314,1
2812,10000,2,2,3,58,-1,-1,0,0,-1,-1,46529,3520,12668,47493,52015,46845,44776,45539,23794,27269,29545,8727,0
2813,10000,2,1,3,46,1,0,1,0,-1,0,52935,41966,43485,40837,78772,72990,47984,4701,38409,1600,4426,17683,0
2814,200000,2,3,1,55,-1,0,3,-1,1,0,3864,865,2711,56426,61118,67870,39217,6748,20174,37917,5148,13458,0
2815,50000,2,2,3,40,-1,-1,-1,0,0,0,10213,41068,29190,40128,69486,11437,11449,6459,47216,4847,16914,1033,0
2816,200000,2,1,3,44,2,0,-1,0,0,-1,51604,68039,62948,58911,23889,26567,31496,15146,11640,35129,39894,23770,0
2817,50000,1,3,3,67,2,1,-1,-1,1,0,69334,7051,30207,13985,30742,16514,37104,9250,41060,36161,33619,11320,0
2818,150000,1,1,3,41,-1,-1,-1,0,-1,-1,56627,37586,62665,14563,1861,4585,41833,35814,40529,32923,3827,6095,0
2819,150000,1,4,3,74,1,-1,-1,0,-1,-1,26159,965,50178,36066,23716,24264,46434,2047,48452,2243,27741,24228,0
2820,100000,2,2,3,46,-1,3,3,3,-1,0,79682,55699,692,57303,25315,73779,35546,5438,32291,23086,25280,47672,0
2821,50000,2,2,3,40,-1,1,3,0,3,0,79196,48014,28557,51781,1415,14638,41201,44615,13685,10819,12846,22630,1
2822,30000,1,2,2,26,0,0,0,0,0,0,40986,45682,63311,76810,53657,9110,40934,5921,33284,38447,27747,22933,0
2823,80000,2,4,3,23,1,0,1,-1,0,0,44571,11044,52295,37818,43938,12008,36138,36548,7844,4769,9449,37457,1
2824,50000,2,2,3,30,-1,1,-1,0,1,0,50061,77578,78797,62963,62013,69286,22491,33185,4972,32552,8661,12960,1
2825,20000,2,4,1,32,-1,1,0,-1,-1,-1,46327,70981,72663,69436,627,46578,14672,29896,10096,30571,9535,28316,0
2826,100000,1,2,2,53,-1,-1,-1,-1,1,-1,7485,63743,77788,14281,8703,11729,29743,25316,48562,32143,19824,36712,0
2827,20000,1,1,3,42,3,0,-1,-1,-1,-1,45302,29210,71108,65242,44539,61864,4778,7996,2265,13828,14706,21662,0
2828,10000,1,1,1,36,0,0,-1,0,-1,3,14586,30505,1761,49006,69175,21722,21940,24155,1454,44605,40335,6236,1
2829,150000,1,1,3,37,0,-1,0,0,-1,-1,39932,18940,62049,35641,49913,16864,6190,495,2601,39925,22013,15523,1
2830,80000,1,1,3,30,-1,2,-1,1,-1,1,3980,31570,63957,71583,43205,50193,18773,48538,48334,30294,30156,32641,0
2831,50000,2,4,3,32,0,0,-1,0,-1,1,64076,23504,69076,14523,24081,46966,18582,16472,10264,41709,3455,17226,0
2832,20000,2,3,3,39,0,-1,0,0,-1,1,5470,71431,12762,78502,64263,75840,9849,31429,18670,22582,8733,5182,0
2833,80000,2,3,3,60,1,2,0,-1,1,0,8080,42042,2854,23907,29168,7256,31693,29322,1650,5479,3772,37995,0
2834,10000,2,1,1,43,-1,-1,-1,1,-1,0,32367,75707,14703,42039,42299,15955,37969,24122,21896,44695,30773,35019,0
2835,150000,1,3,3,60,3,-1,-1,-1,0,-1,63253,15326,37957,51872,56668,72371,39026,48162,15858,9646,32728,1433,0
2836,30000,1,3,1,30,0,0,2,0,-1,-1,53841,27453,44638,21912,44770,75677,38172,16,1444,38701,32277,28271,0
2837,100000,2,2,3,30,-1,-1,-1,-1,-1,-1,5764,44050,15172,22166,74128,10554,34088,11641,10402,44755,13952,24966,0
2838,80000,1,4,1,70,-1,1,1,1,1,1,76240,17194,23685,1176,6725,74665,8694,16397,17241,25936,21584,31966,0
2839,80000,2,1,2,30,0,-1,-1,0,0,0,40568,4027,14465,39895,52910,78555,30433,17557,32563,31024,16357,1480,0
2840,30000,2,3,3,59,2,-1,0,1,-1,1,46004,79282,12544,44833,45639,9623,1452,25241,9219,23827,48959,40979,0
2841,80000,2,3,2,50,1,-1,0,-1,0,2,66974,28479,30013,20123,77539,20758,14492,45155,31782,49898,18306,37959,0
2842,10000,2,1,2,24,0,1,1,0,-1,0,21165,56897,16109,63845,50964,42987,39653,46325,3460,8750,22927,5799,0
2843,10000,1,2,2,21,-1,-1,-1,0,-1,-1,53686,68421,4842,25974,3869,61696,12474,38747,32275,26975,30769,2923,0
2844,30000,2,1,3,63,-1,0,-1,-1,1,2,75630,43482,56434,76714,74869,27571,14673,6241,25717,39338,18223,40842,0
2845,100000,1,2,2,39,0,1,1,-1,0,-1,10509,26927,33763,60816,972,6303,19712,27631,15161,15095,44309,41538,0
2846,50000,2,3,1,25,1,2,0,-1,-1,-1,21244,5139,28446,10910,27048,70212,17880,14440,46906,29259,34114,14419,0
2847,20000,2,4,3,50,1,1,1,0,0,-1,37202,9666,21525,2832,61084,9230,36631,36200,15268,31965,33472,7401,0
2848,50000,2,2,2,46,-1,0,1,-1,0,0,68241,15399,28026,39185,67040,24608,11251,35122,22770,28974,38416,27599,1
2849,80000,2,2,3,60,-1,0,0,-1,0,2,25020,40805,57420,25309,9640,74919,2156,45665,31426,31145,31849,32411,0
2850,20000,1,1,2,54,-1,0,3,-1,-1,0,76355,58897,13084,31539,66357,21693,48299,841,2464,1908,5848,31180,0
2851,200000,2,3,1,22,2,2,0,0,1,0,55923,23435,58657,34760,72055,10469,27512,13947,32246,4453,35026,41915,0
2852,30000,1,4,3,44,0,2,0,-1,-1,0,1529,26607,32695,44758,17710,71539,14840,1378,40595,45640,38326,18823,0
2853,30000,2,1,3,34,-1,2,0,1,0,0,68540,43673,32186,61111,58258,1931,2457,27323,16977,3172,15001,16136,0
2854,100000,2,1,2,61,-1,1,0,-1,1,1,69797,18720,31309,27634,2920,46109,8679,2964,7131,30538,353,5154,0
2855,20000,2,4,1,62,-1,-1,0,-1,-1,-1,15656,52869,7151,64557,6600,44554,47967,17839,25562,22545,11990,34986,0
2856,10000,1,3,3,33,0,1,1,0,2,-1,30182,11705,45454,70561,57662,10025,24027,47340,23895,3234,47906,28361,1
2857,20000,2,4,2,49,1,1,0,2,1,-1,61965,2232,60696,62339,70543,56624,10401,31140,44192,20512,29403,26169,0
2858,80000,2,1,1,21,3,2,0,2,0,0,29971,72319,68216,2311,24107,44005,28300,32774,2309,31264,24380,42450,1
2859,10000,2,1,1,66,0,2,0,-1,-1,1,25166,38315,5657,23243,51162,11075,11055,19060,45941,25952,48403,19685,0
2860,150000,2,2,1,54,-1,0,-1,-1,-1,0,62539,30388,13451,29961,44463,60649,30053,46398,21475,19509,4164,25565,0
2861,150000,2,4,1,24,0,0,-1,0,1,-1,3363,7322,29375,29585,28206,7310,35567,27767,28086,47300,6307,12636,0
2862,200000,1,4,3,48,1,-1,-1,-1,-1,-1,7548,49331,65584,58295,14246,66323,8677,27225,5961,28632,33257,45061,0
2863,150000,1,4,3,39,-1,0,0,0,-1,0,74659,45907,46318,45397,46162,67403,38351,23193,37978,709,24453,37619,0
2864,30000,2,1,1,21,2,0,2,0,-1,-1,5956,14057,42727,54174,79442,62470,18631,20212,30798,43675,8668,25423,0
2865,20000,2,3,2,56,1,3,0,0,-1,0,806,17360,71671,13177,45983,32457,3814,39269,47647,33570,6204,1395,0
2866,150000,1,1,2,63,0,2,3,2,-1,2,64909,58098,21961,44994,55474,38438,39744,24190,20197,1034,36303,36575,0
2867,50000,2,2,1,33,0,1,-1,-1,2,-1,56189,10416,14271,72270,48386,16164,26521,31548,1995,40846,40608,20583,0
2868,100000,1,1,1,70,1,-1,1,0,1,-1,48135,51402,18321,76637,20847,39541,47388,39167,38386,2682,18645,39935,0
2869,50000,2,1,2,62,0,0,-1,0,1,2,53703,41203,17250,35050,11743,54958,27635,35223,44702,30349,17441,44761,0
2870,150000,2,1,1,25,-1,0,-1,0,1,-1,75699,58215,49073,47565,17385,6757,20284,16682,12923,1632,40130,20934,0
2871,200000,1,2,1,53,-1,-1,1,0,-1,3,65970,7030,75404,50877,17588,39383,9840,42309,3555,17629,3494,10454,0
2872,100000,2,4,3,34,-1,-1,-1,3,3,1,66892,46435,76609,35152,16459,15952,19207,45326,3233,42065,24925,31106,0
2873,80000,1,3,3,36,1,2,-1,2,-1,0,17680,32590,47011,22595,8318,8456,38424,2035,5466,40628,5429,24808,0
2874,50000,1,3,1,52,0,-1,-1,0,-1,0,63896,19157,35221,9578,19676,22681,38836,6057,41220,1022,18493,19791,0
2875,200000,1,2,1,70,0,-1,1,0,-1,-1,25148,4114,3710,65796,29699,9006,9900,19258,35042,47083,46425,14617,1
2876,20000,2,4,3,47,1,0,0,0,0,-1,76716,13084,23891,33464,12271,16433,32531,47131,46922,10015,26391,29599,0
2877,20000,1,4,1,55,-1,2,-1,1,-1,0,69387,74690,10374,9244,15471,32214,43187,12295,28301,36357,1289,9601,1
2878,50000,1,2,3,23,1,1,-1,-1,1,0,57896,6752,24924,59124,56514,6180,29377,46720,29729,45112,34800,31349,0
2879,150000,2,1,3,24,0,3,-1,0,-1,3,32193,20823,4847,21222,66454,5280,3679,17598,18405,49000,28096,39111,1
2880,200000,2,4,2,27,-1,1,-1,0,0,0,5242,48677,21910,71932,61385,21268,29720,16182,37197,32007,4844,5746,0
2881,20000,2,3,3,33,-1,0,2,0,1,1,75190,14754,76676,47036,64951,46191,27209,49331,6989,23494,22145,48435,0
2882,80000,2,2,2,61,3,2,2,-1,2,-1,32050,54832,40710,27360,14224,35121,25114,15442,28739,33768,15885,24383,0
2883,10000,2,3,2,23,1,0,3,0,1,1,63695,24513,18297,46624,62692,45522,21579,28745,23762,35413,3805,41268,0
2884,150000,2,1,3,37,-1,-1,1,0,0,-1,42654,58450,7012,25296,48011,61390,29422,20004,28323,15807,45984,12880,0
2885,200000,1,2,1,67,3,0,2,-1,3,0,44499,4646,49544,43063,8684,45545,18554,2758,46294,29703,39560,48028,1
2886,80000,2,3,3,30,1,1,1,0,0,1,4558,45614,21010,38654,26534,47036,13078,4283,25342,13798,40308,6558,0
2887,200000,1,3,2,67,-1,2,3,0,0,0,38797,47776,55128,74237,52689,24625,39725,6136,16978,14330,14208,11783,1
2888,100000,2,1,3,21,-1,-1,1,2,-1,-1,33081,29018,3264,40239,25426,4219,25467,870,33819,42134,3367,43073,0
2889,80000,1,2,3,48,-1,0,0,-1,-1,0,72584,2737,28906,54691,76624,5366,21422,15882,28555,29540,7350,32761,0
2890,150000,1,4,2,74,0,2,-1,-1,-1,1,28240,12187,41795,79498,20912,73262,18981,2423,13074,6075,46739,7837,0
2891,100000,2,4,3,73,0,-1,0,-1,0,1,11005,79531,13766,16570,33129,29287,13196,10859,7970,8369,12950,14174,0
2892,150000,2,3,3,30,-1,1,0,3,0,0,41938,77308,67282,78724,13316,34990,47791,43596,36324,47772,5135,40117,0
2893,20000,1,1,2,27,0,0,0,1,-1,0,37334,22750,47283,48100,17678,52193,9761,36191,44223,37838,23370,7776,0
2894,10000,2,3,1,59,-1,-1,1,0,-1,1,71019,37927,37846,14977,66494,52657,45624,41107,46955,8155,22347,46145,0
2895,150000,2,1,2,23,-1,0,0,-1,-1,-1,47021,49374,67611,63694,14743,66816,29287,24,38452,48484,2098,48044,0
2896,150000,1,4,2,27,0,0,-1,0,-1,1,24862,65256,2012,50465,66090,26769,19209,33860,31157,28422,31735,22200,0
2897,20000,1,3,3,29,-1,1,-1,1,0,1,31610,52636,23851,56746,467,56704,9402,16756,3808,11818,10542,10033,0
2898,30000,1,3,2,60,0,2,2,2,-1,0,14113,10371,58138,74818,12244,53651,38309,25371,8174,41034,29252,22681,1
2899,20000,2,1,3,55,2,0,0,-1,0,0,57514,41296,51757,52387,13769,17764,22228,25926,13356,41458,42744,7637,1
2900,100000,2,2,3,46,-1,1,-1,3,-1,2,38947,59794,69021,5157,72289,10150,2736,36054,24865,38826,15007,31624,0
2901,20000,2,1,3,25,-1,1,2,-1,-1,1,3419,50370,23036,48630,18111,35300,34639,39957,7479,34313,11554,11706,1
2902,20000,2,2,2,33,-1,-1,-1,-1,-1,3,10510,3833,43833,24715,57610,4633,39875,13014,22036,21695,15687,18291,0
2903,10000,1,4,2,65,0,0,0,2,-1,0,24813,59872,8757,22418,31860,59625,4690,38418,17863,5369,29877,27635,0
2904,20000,2,3,3,50,1,0,-1,0,-1,-1,38760,64425,69399,11666,22931,45116,48976,21519,41238,5188,49071,18890,0
2905,200000,1,3,1,60,0,-1,2,1,-1,-1,79826,76241,66973,7114,15667,20405,18783,16836,46005,49736,45848,28755,0
2906,150000,2,1,1,70,0,-1,1,2,-1,1,13930,70100,5754,64208,61432,16725,8573,18089,47457,22136,8237,41129,0
2907,200000,2,1,2,59,-1,3,0,0,0,0,39585,38201,24298,10112,6176,37593,10677,27257,20054,17186,9022,48970,0
2908,10000,1,4,3,30,-1,0,2,-1,-1,-1,24375,18263,2488,31920,3589,58854,34910,25224,6947,28988,48374,42941,1
2909,50000,2,4,3,62,-1,-1,2,0,0,-1,78884,25469,51380,31930,11265,45768,1394,10144,26506,2644,31426,25973,1
2910,30000,2,2,2,43,0,-1,1,0,0,-1,4305,60610,78461,48781,55918,56582,6896,40923,20745,32984,44641,17971,0
2911,200000,1,4,1,31,-1,-1,2,1,0,-1,34741,62352,64965,10255,21103,76825,48452,16805,22181,35821,42196,44636,0
2912,10000,2,4,2,32,1,0,1,0,0,2,19119,6432,39123,41477,73567,5928,46813,9633,18355,20628,267,32509,1
2913,100000,1,4,2,33,0,-1,0,1,0,2,44779,12742,22665,41951,23155,44049,19658,210,23268,46062,5402,9034,0
2914,50000,1,4,3,60,-1,-1,0,2,-1,1,2437,31494,69741,38040,12306,24042,36335,29255,12981,15166,6206,41065,1
2915,10000,1,2,2,69,0,-1,-1,1,-1,-1,26506,65289,50560,62319,4816,62980,13897,33477,46337,46939,18832,18530,0
